Name,Price,Set,Rarity
0.09,0.00,1.00,-0.04
-0.14,-3.00,-1.00,-0.30
-0.15,-2.00,-2.00,-0.22
0.00,0.00,0.00,0.01
0.00,3.00,0.00,0.18
-0.14,-1.00,-2.00,-0.07
-0.01,2.00,0.00,0.09
0.01,-2.00,0.00,-0.11
-0.01,0.00,0.00,-0.01
0.00,-3.00,0.00,-0.14
-0.06,-4.00,-1.00,-0.17
0.00,0.00,0.00,-0.02
0.03,-1.00,1.00,-0.05
0.00,0.00,0.00,0.01
0.00,1.00,0.00,0.04
-0.04,-1.00,-1.00,-0.03
0.00,-1.00,0.00,-0.02
-0.16,-5.00,-6.00,-0.13
-0.01,-5.00,0.00,-0.10
0.00,-4.00,0.00,-0.08
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-1.00,-1.00,-0.01
0.00,-1.00,0.00,-0.01
0.03,4.00,2.00,0.06
-0.04,2.00,-3.00,0.03
0.01,-1.00,1.00,-0.01
0.00,3.00,0.00,0.04
0.03,1.00,2.00,0.01
0.01,1.00,1.00,0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-1.00,-1.00,-0.01
0.00,0.00,0.00,0.00
-0.01,-2.00,-1.00,-0.02
0.01,1.00,1.00,0.01
0.00,4.00,0.00,0.04
0.04,17.00,4.00,0.14
-0.03,-4.00,-3.00,-0.04
-0.01,0.00,-1.00,0.00
0.00,-1.00,0.00,-0.01
0.02,0.00,3.00,0.00
0.01,1.00,1.00,0.01
0.00,-3.00,0.00,-0.02
0.01,1.00,1.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,1.00,-1.00,0.01
-0.01,1.00,-1.00,0.01
-0.01,-1.00,-1.00,-0.01
0.02,3.00,3.00,0.02
0.01,-2.00,2.00,-0.01
0.02,2.00,3.00,0.01
-0.01,-3.00,-2.00,-0.02
0.00,-2.00,0.00,-0.01
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
-0.01,-2.00,-2.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
-0.01,-2.00,-2.00,-0.01
0.00,2.00,0.00,0.01
0.01,4.00,2.00,0.02
0.00,0.00,0.00,0.00
0.00,5.00,0.00,0.02
0.00,0.00,0.00,0.00
0.03,2.00,7.00,0.01
0.00,0.00,0.00,0.00
0.00,3.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-3.00,-3.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-3.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-3.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-3.00,-3.00,-0.01
-0.01,0.00,-3.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-3.00,-3.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-3.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,8.00,0.00,0.02
0.01,0.00,4.00,0.00
-0.01,-4.00,-4.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-4.00,-4.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-4.00,-4.00,-0.01
0.00,4.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,5.00,0.00
0.00,0.00,0.00,0.00
0.00,5.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,5.00,0.00,0.01
0.00,0.00,0.00,0.00
-0.01,0.00,-5.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,5.00,6.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,6.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.08
0.00,0.00,0.00,0.00
0.02,4.00,4.00,0.02
0.00,-10.00,0.00,-0.02
0.00,-26.00,0.00,-0.04
0.00,-16.00,0.00,-0.02
0.00,-8.00,0.00,-0.01
0.00,292.00,0.00,0.07
0.03,-32.00,50.00,-0.04
0.00,-39.00,0.00,-0.06
0.01,-14.00,20.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.02,0.00,100.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,50.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,50.00,50.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,50.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,50.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-33.00,-33.00,-0.01
0.00,0.00,0.00,0.00
0.00,-50.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-38.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-33.00,-33.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-33.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-50.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.02,-45.00,-67.00,-0.01
0.00,0.00,0.00,0.00
-0.01,-50.00,-50.00,-0.01
-0.01,-50.00,-50.00,-0.01
-0.01,-50.00,-50.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-50.00,0.00,-0.01
0.00,0.00,0.00,0.00
-0.02,-45.00,-67.00,-0.01
