"card_name";"price";"set_name";"rarity"
"Jhessian Thief";"0.21";"IMA";"Common"
"Jhessian Zombies";"0.24";"ARB";"Common"
"Jhoira of the Ghitu";"1.00";"MMA";"Rare"
"Jhoira Weatherlight Captain";"2.65";"DOM";"Mythic"
"Jhoiras Familiar";"0.52";"DOM";"Uncommon"
"Jiang Yanggu Wildcrafter";"0.39";"WAR";"Uncommon"
"Jin-Gitaxias Core Augur";"20.97";"IMA";"Mythic"
"Jinxed Choker";"0.62";"MRD";"Rare"
"Jodah Archmage Eternal";"1.04";"DOM";"Rare"
"Join Shields";"0.25";"GRN";"Uncommon"
"Join the Ranks";"0.23";"WWK";"Common"
"Joraga Bard";"0.20";"DDP";"Common"
"Joraga Warcaller";"7.09";"WWK";"Rare"
"Josu Vess Lich Knight";"0.99";"DOM";"Rare"
"Journey of Discovery";"0.27";"MRD";"Common"
"Jousting Lance";"0.20";"DOM";"Common"
"Judges Familiar";"0.38";"RTR";"Uncommon"
"Judith the Scourge Diva";"0.75";"RNA";"Rare"
"Jugan the Rising Star";"0.86";"IMA";"Rare"
"Juggernaut";"0.24";"DOM";"Uncommon"
"Jund Hackblade";"0.28";"ARB";"Common"
"Jund Sojourners";"0.20";"ARB";"Common"
"Jungle Barrier";"0.25";"IMA";"Uncommon"
"Jungle Delver";"0.15";"XLN";"Common"
"Jungle Hollow";"0.23";"KTK";"Common"
"Jungle Shrine";"0.43";"MM3";"Uncommon"
"Junktroller";"0.25";"RNA";"Uncommon"
"Just the Wind";"0.20";"UMA";"Common"
"Justice Strike";"0.30";"GRN";"Uncommon"
"Justiciars Portal";"0.24";"RNA";"Common"
"Juvenile Gloomwidow";"0.27";"SHM";"Common"
"Jwari Shapeshifter";"0.99";"WWK";"Rare"
"Kabira Vindicator";"0.25";"DDP";"Uncommon"
"Kalastria Highborn";"6.50";"WWK";"Rare"
"Kaleidostone";"0.24";"CON";"Common"
"Kamahls Druidic Vow";"0.99";"DOM";"Rare"
"Kambal Consul of Allocation";"2.85";"KLD";"Rare"
"Karakas";"42.51";"UMA";"Mythic"
"Karametras Blessing";"0.21";"THB";"Common"
"Kari Zev Skyship Raider";"0.46";"AER";"Rare"
"Kari Zevs Expertise";"0.61";"AER";"Rare"
"Karn Liberated";"28.43";"UMA";"Mythic"
"Karn Scion of Urza";"8.57";"DOM";"Mythic"
"Karn the Great Creator";"12.01";"WAR";"Rare"
"Karns Bastion";"5.29";"WAR";"Rare"
"Karns Temporal Sundering";"2.45";"DOM";"Rare"
"Karplusan Hound";"0.25";"DOM";"Uncommon"
"Karrthus Tyrant of Jund";"5.07";"ARB";"Mythic"
"Kasmina Enigmatic Mentor";"0.30";"WAR";"Uncommon"
"Kasminas Transmutation";"0.22";"WAR";"Common"
"Kataki Wars Wage";"8.53";"MMA";"Rare"
"Kathari Bomber";"0.23";"ARB";"Common"
"Kathari Remnant";"0.25";"ARB";"Uncommon"
"Kaya Bane of the Dead";"0.29";"WAR";"Uncommon"
"Kaya Orzhov Usurper";"3.70";"RNA";"Mythic"
"Kayas Ghostform";"0.71";"WAR";"Common"
"Kayas Guile";"3.49";"MH1";"Rare"
"Kayas Wrath";"1.01";"RNA";"Rare"
"Kazarov Sengir Pureblood";"0.35";"DOM";"Rare"
"Kazuul Tyrant of the Cliffs";"7.44";"WWK";"Rare"
"Kederekt Parasite";"7.90";"CON";"Rare"
"Keening Apparition";"0.20";"RTR";"Common"
"Keening Banshee";"0.25";"RAV";"Uncommon"
"Keiga the Tide Star";"5.55";"IMA";"Rare"
"Keldon Halberdier";"0.20";"IMA";"Common"
"Keldon Overseer";"0.19";"DOM";"Common"
"Keldon Raider";"0.19";"DOM";"Common"
"Keldon Warcaller";"0.19";"DOM";"Common"
"Kess Dissident Mage";"2.49";"MH1";"Mythic"
"Kessig Recluse";"0.25";"DKA";"Common"
"Key to the City";"0.49";"KLD";"Rare"
"Keymaster Rogue";"0.20";"GTC";"Common"
"Khalni Garden";"0.31";"WWK";"Common"
"Khalni Heart Expedition";"0.33";"DDP";"Common"
"Kheru Bloodsucker";"0.25";"KTK";"Uncommon"
"Kheru Dreadmaw";"0.20";"KTK";"Common"
"Kheru Lich Lord";"0.35";"KTK";"Rare"
"Kheru Spellsnatcher";"0.33";"KTK";"Rare"
"Kiki-Jiki Mirror Breaker";"11.81";"IMA";"Mythic"
"Kill Shot";"0.19";"KTK";"Common"
"Killing Glare";"0.24";"GTC";"Uncommon"
"Kiln Fiend";"0.25";"IMA";"Common"
"Kin-Tree Invocation";"0.25";"KTK";"Uncommon"
"Kin-Tree Warden";"0.19";"KTK";"Common"
"Kindled Fury";"0.18";"M13";"Common"
"King of the Pride";"0.49";"MH1";"Uncommon"
"Kingpins Pet";"0.22";"GTC";"Common"
"Kinjallis Caller";"0.25";"XLN";"Common"
"Kinjallis Sunwing";"2.00";"XLN";"Rare"
"Kinscaer Harpoonist";"0.23";"SHM";"Common"
"Kiora Behemoth Beckoner";"0.59";"WAR";"Uncommon"
"Kiora Bests the Sea God";"4.08";"THB";"Mythic"
"Kioras Dambreaker";"0.19";"WAR";"Common"
"Kira Great Glass-Spinner";"11.70";"MMA";"Rare"
"Kitchen Finks";"1.24";"SHM";"Uncommon"
"Kitesail";"0.22";"WWK";"Common"
"Kitesail Apprentice";"0.23";"WWK";"Common"
"Kitesail Freebooter";"0.35";"XLN";"Uncommon"
"Kithkin Greatheart";"0.23";"MMA";"Common"
"Kithkin Rabble";"0.26";"SHM";"Uncommon"
"Kithkin Shielddare";"0.23";"SHM";"Common"
"Klothys God of Destiny";"7.75";"THB";"Mythic"
"Klothyss Design";"0.25";"THB";"Uncommon"
"Knacksaw Clique";"3.85";"SHM";"Rare"
"Knight of Autumn";"1.14";"GRN";"Rare"
"Knight of Cliffhaven";"0.20";"DDP";"Common"
"Knight of Glory";"0.30";"M13";"Uncommon"
"Knight of Grace";"0.28";"DOM";"Uncommon"
"Knight of Infamy";"0.25";"M13";"Uncommon"
"Knight of Malice";"0.30";"DOM";"Uncommon"
"Knight of New Alara";"0.99";"ARB";"Rare"
"Knight of New Benalia";"0.18";"DOM";"Common"
"Knight of Obligation";"0.25";"GTC";"Uncommon"
"Knight of Old Benalia";"0.20";"MH1";"Common"
"Knight of Sorrows";"0.17";"RNA";"Common"
"Knight of the Last Breath";"0.25";"RNA";"Uncommon"
"Knight of the Reliquary";"2.04";"IMA";"Rare"
"Knight of the Tusk";"0.20";"M19";"Common"
"Knight Watch";"0.17";"GTC";"Common"
"Knightly Valor";"0.25";"M19";"Uncommon"
"Knights Pledge";"0.20";"M19";"Common"
"Knollspine Dragon";"5.50";"SHM";"Rare"
"Knollspine Invocation";"0.40";"SHM";"Rare"
"Knotvine Mystic";"0.52";"CON";"Uncommon"
"Knotvine Paladin";"0.48";"ARB";"Rare"
"Kodamas Reach";"1.98";"UMA";"Common"
"Kokusho the Evening Star";"21.52";"IMA";"Rare"
"Kolaghan Monument";"0.25";"IMA";"Uncommon"
"Kolaghan the Storms Fury";"0.59";"FRF";"Rare"
"Kopala Warden of Waves";"0.85";"XLN";"Rare"
"Kor Firewalker";"0.50";"WWK";"Uncommon"
"Kor Hookmaster";"0.22";"MM3";"Common"
"Kor Skyfisher";"0.30";"MM3";"Common"
"Korozda Guildmage";"0.25";"RTR";"Uncommon"
"Korozda Monitor";"0.18";"RTR";"Common"
"Kozilek Butcher of Truth";"73.03";"UMA";"Mythic"
"Kraken Hatchling";"0.23";"MM3";"Common"
"Kranioceros";"0.23";"CON";"Common"
"Krark-Clan Grunt";"0.23";"MRD";"Common"
"Krark-Clan Shaman";"0.44";"MRD";"Common"
"Krarks Thumb";"13.45";"MRD";"Rare"
"Kraul Foragers";"0.18";"GRN";"Common"
"Kraul Harpooner";"0.25";"GRN";"Uncommon"
"Kraul Raider";"0.20";"GRN";"Common"
"Kraul Stinger";"0.20";"WAR";"Common"
"Kraul Swarm";"0.24";"GRN";"Uncommon"
"Krenko Mob Boss";"4.83";"M13";"Rare"
"Krenko Tin Street Kingpin";"1.70";"WAR";"Rare"
"Krenkos Command";"0.34";"M13";"Common"
"Kronch Wrangler";"0.19";"WAR";"Common"
"Krosan Druid";"0.18";"DOM";"Common"
"Krosan Grip";"1.15";"MMA";"Uncommon"
"Krosan Tusker";"0.23";"MH1";"Common"
"Kroxa Titan of Deaths Hunger";"22.04";"THB";"Mythic"
"Krumar Bond-Kin";"0.19";"KTK";"Common"
"Kujar Seedsculptor";"0.17";"KLD";"Common"
"Kulrath Knight";"1.18";"SHM";"Uncommon"
"Kumenas Speaker";"0.25";"XLN";"Uncommon"
"Kunoros Hound of Athreos";"0.55";"THB";"Rare"
"Kwende Pride of Femeref";"0.25";"DOM";"Uncommon"
"Laboratory Maniac";"4.19";"UMA";"Uncommon"
"Labyrinth of Skophos";"0.90";"THB";"Rare"
"Lagonna-Band Storyteller";"0.24";"THB";"Uncommon"
"Lambholt Elder";"0.34";"DKA";"Uncommon"
"Lampad of Deaths Vigil";"0.20";"THB";"Common"
"Lancer Sliver";"0.25";"MH1";"Common"
"Lapse of Certainty";"0.85";"CON";"Common"
"Larger Than Life";"0.20";"KLD";"Common"
"Last Breath";"0.20";"SHM";"Common"
"Last Gasp";"0.20";"UMA";"Common"
"Last Thoughts";"0.19";"GTC";"Common"
"Latchkey Faerie";"0.24";"MMA";"Common"
"Lathliss Dragon Queen";"3.49";"M19";"Rare"
"Lathnu Hellion";"0.32";"KLD";"Rare"
"Lathnu Sailback";"0.17";"AER";"Common"
"Launch Party";"0.18";"RTR";"Common"
"Lava Axe";"0.20";"M19";"Common"
"Lava Coil";"0.35";"GRN";"Uncommon"
"Lava Dart";"0.25";"MH1";"Common"
"Lava Spike";"3.77";"UMA";"Uncommon"
"Lavabelly Sliver";"0.40";"MH1";"Uncommon"
"Lavaclaw Reaches";"1.44";"WWK";"Rare"
"Lavalanche";"0.44";"ARB";"Rare"
"Lavinia Azorius Renegade";"1.00";"RNA";"Rare"
"Law-Rune Enforcer";"0.18";"WAR";"Common"
"Lawless Broker";"0.17";"KLD";"Common"
"Lawmages Binding";"0.23";"RNA";"Common"
"Lazav Dimir Mastermind";"1.19";"GTC";"Mythic"
"Lazav the Multifarious";"1.86";"GRN";"Mythic"
"Lazotep Behemoth";"0.16";"WAR";"Common"
"Lazotep Plating";"0.66";"WAR";"Uncommon"
"Lazotep Reaver";"0.25";"WAR";"Common"
"Lead the Stampede";"0.26";"IMA";"Common"
"Leaden Myr";"0.30";"MRD";"Common"
"League Guildmage";"0.25";"GRN";"Uncommon"
"Leapfrog";"0.18";"GRN";"Common"
"Leaping Master";"0.19";"KTK";"Common"
"Leashling";"0.24";"RAV";"Uncommon"
"Leatherback Baloth";"0.42";"WWK";"Uncommon"
"Leave in the Dust";"0.18";"AER";"Common"
"Leave No Trace";"0.43";"RAV";"Common"
"Ledev Champion";"0.25";"GRN";"Uncommon"
"Ledev Guardian";"0.15";"GRN";"Common"
"Leech Bonder";"0.36";"SHM";"Uncommon"
"Leechridden Swamp";"2.55";"SHM";"Uncommon"
"Legion Conquistador";"0.18";"XLN";"Common"
"Legion Guildmage";"0.25";"GRN";"Uncommon"
"Legion Loyalist";"8.05";"GTC";"Rare"
"Legion Warboss";"2.00";"GRN";"Rare"
"Legions Judgment";"0.19";"XLN";"Common"
"Legions Landing";"3.00";"XLN";"Rare"
"Lena Selfless Champion";"0.48";"M19";"Rare"
"Lens of Clarity";"0.20";"KTK";"Common"
"Leonin Abunas";"1.96";"MRD";"Rare"
"Leonin Armorguard";"0.21";"ARB";"Common"
"Leonin Bladetrap";"0.25";"MRD";"Uncommon"
"Leonin Den-Guard";"0.24";"MRD";"Common"
"Leonin Elder";"0.25";"MRD";"Common"
"Leonin of the Lost Pride";"0.18";"THB";"Common"
"Leonin Scimitar";"0.21";"MRD";"Common"
"Leonin Skyhunter";"0.25";"MRD";"Uncommon"
"Leonin Sun Standard";"0.44";"MRD";"Rare"
"Leonin Vanguard";"0.26";"M19";"Uncommon"
"Leonin Warleader";"7.36";"M19";"Rare"
"Leovold Emissary of Trest";"5.25";"UMA";"Mythic"
"Lesser Masticore";"0.25";"MH1";"Uncommon"
"Leveler";"1.33";"MRD";"Rare"
"Leyline Phantom";"0.17";"GTC";"Common"
"Leyline Prowler";"0.27";"WAR";"Uncommon"
"Liars Pendulum";"0.47";"MRD";"Rare"
"Liberating Combustion";"0.30";"KLD";"Rare"
"Lich Lord of Unx";"17.50";"ARB";"Rare"
"Lichs Caress";"0.18";"M19";"Common"
"Lichs Mastery";"0.49";"DOM";"Rare"
"Life from the Loam";"15.49";"UMA";"Rare"
"Lifecraft Awakening";"0.24";"AER";"Uncommon"
"Lifecraft Cavalry";"0.18";"AER";"Common"
"Lifecrafters Bestiary";"1.36";"AER";"Rare"
"Lifecrafters Gift";"0.24";"AER";"Uncommon"
"Lifespark Spellbomb";"0.20";"MRD";"Common"
"Light of Sanction";"0.50";"RAV";"Rare"
"Light of the Legion";"0.43";"GRN";"Rare"
"Light Up the Stage";"0.49";"RNA";"Uncommon"
"Lightform";"0.25";"FRF";"Uncommon"
"Lightkeeper of Emeria";"0.30";"WWK";"Uncommon"
"Lightning Coils";"0.76";"MRD";"Rare"
"Lightning Greaves";"8.85";"MRD";"Uncommon"
"Lightning Helix";"1.12";"IMA";"Uncommon"
"Lightning Mare";"0.25";"M19";"Uncommon"
"Lightning Reaver";"0.86";"ARB";"Rare"
"Lightning Runner";"0.81";"AER";"Mythic"
"Lightning Shrieker";"0.19";"FRF";"Common"
"Lightning Skelemental";"1.16";"MH1";"Rare"
"Lightning Strike";"0.25";"M19";"Uncommon"
"Lightning-Rig Crew";"0.25";"XLN";"Uncommon"
"Liliana Dreadhorde General";"30.00";"WAR";"Mythic"
"Liliana of the Dark Realms";"19.49";"M13";"Mythic"
"Liliana of the Veil";"80.42";"UMA";"Mythic"
"Liliana Untouched by Death";"8.96";"M19";"Mythic"
"Lilianas Contract";"2.30";"M19";"Rare"
"Lilianas Shade";"0.20";"M13";"Common"
"Lilianas Triumph";"0.36";"WAR";"Uncommon"
"Lingering Phantom";"0.25";"DOM";"Uncommon"
"Lingering Souls";"0.49";"MM3";"Uncommon"
"Linvala Keeper of Silence";"14.72";"MM3";"Mythic"
"Live Fast";"0.20";"KLD";"Common"
"Living Hive";"0.59";"MRD";"Rare"
"Living Lore";"0.25";"UMA";"Uncommon"
"Living Twister";"0.40";"WAR";"Rare"
"Llanowar Elves";"0.34";"DOM";"Common"
"Llanowar Envoy";"0.19";"DOM";"Common"
"Llanowar Scout";"0.27";"DOM";"Common"
"Llanowar Tribe";"0.49";"MH1";"Uncommon"
"Loam Lion";"0.44";"WWK";"Uncommon"
"Loamdragger Giant";"0.24";"SHM";"Common"
"Loathsome Chimera";"0.18";"THB";"Common"
"Lobber Crew";"0.20";"RTR";"Common"
"Loch Korrigan";"0.22";"SHM";"Common"
"Lockjaw Snapper";"1.01";"SHM";"Uncommon"
"Lodestone Golem";"1.16";"WWK";"Rare"
"Lodestone Myr";"0.44";"MRD";"Rare"
"Logic Knot";"0.44";"MMA";"Common"
"Lone Missionary";"0.27";"MM3";"Common"
"Lonely Sandbar";"0.26";"MH1";"Uncommon"
"Long-Finned Skywhale";"0.23";"KLD";"Uncommon"
"Longshot Squad";"0.23";"KTK";"Common"
"Longtusk Cub";"0.25";"KLD";"Uncommon"
"Lookouts Dispersal";"0.30";"XLN";"Uncommon"
"Looming Altisaur";"0.20";"XLN";"Common"
"Looming Hoverguard";"0.25";"MRD";"Uncommon"
"Lord of Extinction";"8.49";"UMA";"Mythic"
"Lord of the Pit";"0.40";"IMA";"Rare"
"Lord of the Void";"23.40";"GTC";"Mythic"
"Lore Broker";"0.37";"RAV";"Uncommon"
"Lorescale Coatl";"0.27";"ARB";"Uncommon"
"Lost in the Woods";"0.34";"DKA";"Rare"
"Lost Legacy";"0.47";"KLD";"Rare"
"Lotleth Giant";"0.25";"GRN";"Uncommon"
"Lotleth Troll";"0.50";"RTR";"Rare"
"Lotus Bloom";"2.63";"MMA";"Rare"
"Lotus Cobra";"3.61";"IMA";"Rare"
"Lotus Path Djinn";"0.20";"FRF";"Common"
"Lotus-Eye Mystics";"0.20";"UMA";"Common"
"Loxodon Gatekeeper";"3.45";"RAV";"Rare"
"Loxodon Hierarch";"0.60";"RAV";"Rare"
"Loxodon Line Breaker";"0.20";"M19";"Common"
"Loxodon Mender";"0.23";"MRD";"Common"
"Loxodon Peacekeeper";"0.38";"MRD";"Rare"
"Loxodon Punisher";"0.42";"MRD";"Rare"
"Loxodon Restorer";"0.15";"GRN";"Common"
"Loxodon Sergeant";"0.15";"WAR";"Common"
"Loxodon Smiter";"0.50";"RTR";"Rare"
"Loxodon Warhammer";"0.52";"MRD";"Uncommon"
"Loyal Cathar";"0.20";"DKA";"Common"
"Lumbering Battlement";"0.35";"RNA";"Rare"
"Lumengrid Augur";"0.34";"MRD";"Rare"
"Lumengrid Sentinel";"0.24";"MRD";"Uncommon"
"Lumengrid Warden";"0.21";"MRD";"Common"
"Luminate Primordial";"0.46";"GTC";"Rare"
"Luminous Angel";"0.50";"MRD";"Rare"
"Luminous Bonds";"0.18";"M19";"Common"
"Lure";"0.25";"IMA";"Uncommon"
"Lurebound Scarecrow";"0.48";"SHM";"Uncommon"
"Lurking Chupacabra";"0.24";"XLN";"Uncommon"
"Lurking Informant";"0.25";"RAV";"Common"
"Lyev Skyknight";"0.25";"RTR";"Uncommon"
"Lyra Dawnbringer";"11.51";"DOM";"Mythic"
"Macabre Mockery";"0.25";"RNA";"Uncommon"
"Macabre Waltz";"0.20";"M19";"Common"
"Mad Auntie";"0.54";"MMA";"Uncommon"
"Mad Prophet";"0.20";"UMA";"Common"
"Madblind Mountain";"0.49";"SHM";"Uncommon"
"Madcap Experiment";"0.44";"KLD";"Rare"
"Madcap Skills";"0.21";"GTC";"Common"
"Madrush Cyclops";"0.44";"ARB";"Rare"
"Maelstrom Archangel";"3.22";"CON";"Mythic"
"Maelstrom Nexus";"3.06";"ARB";"Mythic"
"Maelstrom Pulse";"2.00";"UMA";"Rare"
"Mage Slayer";"3.75";"ARB";"Uncommon"
"Mage-Ring Network";"0.34";"UMA";"Uncommon"
"Magefire Wings";"0.20";"ARB";"Common"
"Magister Sphinx";"3.45";"CON";"Rare"
"Magistrates Scepter";"0.50";"M19";"Rare"
"Magma Jet";"0.25";"MM3";"Common"
"Magmaquake";"0.38";"M13";"Rare"
"Magmatic Sinkhole";"0.24";"MH1";"Common"
"Magmaw";"0.25";"UMA";"Uncommon"
"Magus of the Bazaar";"0.50";"UMA";"Rare"
"Magus of the Moon";"5.88";"IMA";"Rare"
"Mahamoti Djinn";"0.25";"IMA";"Uncommon"
"Make a Stand";"0.26";"M19";"Uncommon"
"Make Obsolete";"0.24";"KLD";"Uncommon"
"Makeshift Battalion";"0.15";"WAR";"Common"
"Makeshift Munitions";"0.25";"XLN";"Uncommon"
"Makindi Griffin";"0.19";"DDP";"Common"
"Malachite Golem";"0.22";"MRD";"Common"
"Malevolent Whispers";"0.25";"UMA";"Uncommon"
"Malfegor";"0.64";"IMA";"Rare"
"Malfunction";"0.15";"KLD";"Common"
"Mammoth Spider";"0.18";"RNA";"Common"
"Mammoth Umbra";"0.25";"UMA";"Common"
"Man-o-War";"0.25";"MH1";"Common"
"Mana Bloom";"0.50";"RTR";"Rare"
"Mana Cylix";"0.25";"CON";"Common"
"Mana Drain";"54.99";"IMA";"Mythic"
"Mana Geode";"0.37";"WAR";"Common"
"Mana Leak";"0.32";"IMA";"Common"
"Mana Reflection";"12.85";"SHM";"Rare"
"Mana Vault";"94.41";"UMA";"Mythic"
"Manaforce Mace";"0.25";"CON";"Uncommon"
"Manaforge Cinder";"0.25";"SHM";"Common"
"Manakin";"0.32";"IMA";"Common"
"Manalith";"0.25";"M19";"Common"
"Manamorphose";"4.83";"SHM";"Common"
"Maniacal Rage";"0.15";"GRN";"Common"
"Mantis Rider";"0.94";"KTK";"Rare"
"Mantle of the Wolf";"0.35";"THB";"Rare"
"Map the Wastes";"0.19";"FRF";"Common"
"Marang River Prowler";"0.25";"UMA";"Uncommon"
"Marauders Axe";"0.19";"M19";"Common"
"Marauding Looter";"0.25";"XLN";"Uncommon"
"March of the Drowned";"0.22";"XLN";"Common"
"March of the Machines";"1.00";"MRD";"Rare"
"March of the Multitudes";"1.96";"GRN";"Mythic"
"Mardu Ascendancy";"0.49";"KTK";"Rare"
"Mardu Banner";"0.24";"KTK";"Common"
"Mardu Blazebringer";"0.25";"KTK";"Uncommon"
"Mardu Charm";"0.25";"KTK";"Uncommon"
"Mardu Hateblade";"0.20";"KTK";"Common"
"Mardu Heart-Piercer";"0.24";"KTK";"Uncommon"
"Mardu Hordechief";"0.19";"KTK";"Common"
"Mardu Roughrider";"0.24";"KTK";"Uncommon"
"Mardu Runemark";"0.19";"FRF";"Common"
"Mardu Scout";"0.19";"FRF";"Common"
"Mardu Shadowspear";"0.25";"FRF";"Uncommon"
"Mardu Skullhunter";"0.19";"KTK";"Common"
"Mardu Strike Leader";"0.48";"FRF";"Rare"
"Mardu Warshrieker";"0.19";"KTK";"Common"
"Mardu Woe-Reaper";"0.33";"FRF";"Uncommon"
"Marionette Master";"0.50";"KLD";"Rare"
"Marisis Twinclaws";"0.25";"ARB";"Uncommon"
"Marit Lages Slumber";"0.95";"MH1";"Rare"
"Mark for Death";"0.22";"GTC";"Uncommon"
"Mark of Asylum";"1.82";"CON";"Rare"
"Mark of Eviction";"0.25";"RAV";"Uncommon"
"Mark of Mutiny";"0.25";"IMA";"Common"
"Mark of the Vampire";"0.19";"UMA";"Common"
"Markov Blademaster";"0.55";"DKA";"Rare"
"Markov Warlord";"0.22";"DKA";"Uncommon"
"Marrow Chomper";"0.25";"ARB";"Uncommon"
"Marsh Casualties";"0.25";"DDP";"Uncommon"
"Marsh Flats";"20.00";"MM3";"Rare"
"Marsh Flitter";"0.32";"MMA";"Uncommon"
"Marsh Threader";"0.21";"WWK";"Common"
"Marshals Anthem";"0.49";"WWK";"Rare"
"Martial Coup";"1.11";"CON";"Rare"
"Martial Glory";"0.19";"GTC";"Common"
"Martial Law";"0.35";"RTR";"Rare"
"Martyr for the Cause";"0.19";"WAR";"Common"
"Martyr of Sands";"0.25";"UMA";"Common"
"Martyrs Soul";"0.20";"MH1";"Common"
"Marwyn the Nurturer";"1.19";"DOM";"Rare"
"Mask of Memory";"0.50";"MRD";"Uncommon"
"Mask of Riddles";"0.47";"ARB";"Uncommon"
"Masked Admirers";"0.27";"MMA";"Uncommon"
"Mass Calcify";"1.16";"SHM";"Rare"
"Mass Hysteria";"9.47";"MRD";"Rare"
"Mass Manipulation";"1.55";"RNA";"Rare"
"Massacre Girl";"0.50";"WAR";"Rare"
"Massive Raid";"0.25";"GTC";"Common"
"Master Biomancer";"2.16";"GTC";"Mythic"
"Master of Pearls";"0.30";"KTK";"Rare"
"Master of the Pearl Trident";"3.22";"M13";"Rare"
"Master Splicer";"0.25";"MM3";"Uncommon"
"Master the Way";"0.25";"KTK";"Uncommon"
"Master Transmuter";"3.56";"CON";"Rare"
"Master Trinketeer";"0.39";"KLD";"Rare"
"Master Warcraft";"0.60";"RAV";"Rare"
"Mastery of the Unseen";"0.37";"FRF";"Rare"
"Matca Rioters";"0.23";"CON";"Common"
"Maulfist Doorbuster";"0.22";"KLD";"Uncommon"
"Maulfist Revolutionary";"0.25";"AER";"Uncommon"
"Maulfist Squad";"0.18";"KLD";"Common"
"Mausoleum Secrets";"1.15";"GRN";"Rare"
"Mausoleum Turnkey";"0.24";"RAV";"Uncommon"
"Maverick Thopterist";"0.24";"AER";"Uncommon"
"Mavren Fein Dusk Apostle";"2.20";"XLN";"Rare"
"Maximize Altitude";"0.18";"GRN";"Common"
"Maximize Velocity";"0.20";"GRN";"Common"
"Mayaels Aria";"14.59";"ARB";"Rare"
"Mayhem Devil";"1.87";"WAR";"Uncommon"
"Meadowboon";"0.25";"MMA";"Uncommon"
"Meandering River";"0.25";"M19";"Common"
"Meandering Towershell";"0.35";"KTK";"Rare"
"Mechanized Production";"14.34";"AER";"Mythic"
"Meddling Mage";"2.26";"ARB";"Rare"
"Medicine Runner";"0.25";"SHM";"Common"
"Medomais Prophecy";"0.25";"THB";"Uncommon"
"Megatog";"0.38";"MRD";"Rare"
"Meglonoth";"0.71";"CON";"Rare"
"Meloku the Clouded Mirror";"1.00";"MMA";"Rare"
"Memorial to Folly";"0.25";"DOM";"Uncommon"
"Memorial to Genius";"0.25";"DOM";"Uncommon"
"Memorial to Glory";"0.25";"DOM";"Uncommon"
"Memorial to Unity";"0.25";"DOM";"Uncommon"
"Memorial to War";"0.25";"DOM";"Uncommon"
"Memory Drain";"0.18";"THB";"Common"
"Memory Plunder";"3.87";"SHM";"Rare"
"Memory Sluice";"0.59";"SHM";"Common"
"Mental Vapors";"0.24";"GTC";"Uncommon"
"Mentor of the Meek";"0.95";"M19";"Rare"
"Mephitic Vapors";"0.18";"GRN";"Common"
"Mer-Ek Nightblade";"0.25";"IMA";"Uncommon"
"Merchants Dockhand";"0.30";"AER";"Rare"
"Merciless Eviction";"2.50";"GTC";"Rare"
"Merciless Executioner";"0.81";"FRF";"Uncommon"
"Mercurial Chemister";"0.33";"RTR";"Rare"
"Mercy Killing";"0.76";"SHM";"Uncommon"
"Merfolk Branchwalker";"0.31";"XLN";"Uncommon"
"Merfolk of the Depths";"0.22";"GTC";"Uncommon"
"Merfolk of the Pearl Trident";"0.20";"M13";"Common"
"Merfolk Skydiver";"0.30";"WAR";"Uncommon"
"Merfolk Trickster";"0.95";"DOM";"Uncommon"
"Merrow Grimeblotter";"0.25";"SHM";"Uncommon"
"Merrow Wavebreakers";"0.22";"SHM";"Common"
"Mesa Unicorn";"0.20";"DOM";"Common"
"Mesmeric Orb";"12.00";"MRD";"Rare"
"Mesmerizing Benthid";"1.00";"RNA";"Mythic"
"Messenger Falcons";"0.25";"ARB";"Uncommon"
"Metallic Mimic";"8.00";"AER";"Rare"
"Metallic Rebuke";"0.25";"AER";"Common"
"Metallurgic Summonings";"1.50";"KLD";"Mythic"
"Metalspinners Puzzleknot";"0.17";"KLD";"Common"
"Metalwork Colossus";"0.98";"KLD";"Rare"
"Metamorphic Alteration";"0.45";"M19";"Rare"
"Meteor Golem";"0.25";"M19";"Uncommon"
"Metropolis Sprite";"0.17";"GTC";"Common"
"Midnight Banshee";"2.28";"SHM";"Rare"
"Midnight Entourage";"0.30";"AER";"Rare"
"Midnight Guard";"0.23";"DKA";"Common"
"Midnight Oil";"0.35";"KLD";"Rare"
"Midnight Reaper";"0.74";"GRN";"Rare"
"Midnight Recovery";"0.17";"GTC";"Common"
"Might of Alara";"0.23";"CON";"Common"
"Might of Old Krosa";"0.79";"MM3";"Uncommon"
"Might of the Masses";"0.25";"GRN";"Uncommon"
"Mighty Leap";"0.20";"M19";"Common"
"Mikaeus the Unhallowed";"46.98";"UMA";"Mythic"
"Militia Bugler";"0.25";"M19";"Uncommon"
"Millennial Gargoyle";"0.16";"GTC";"Common"
"Millstone";"0.25";"M19";"Uncommon"
"Miming Slime";"0.25";"GTC";"Uncommon"
"Mind Funeral";"2.45";"ARB";"Uncommon"
"Mind Grind";"4.46";"GTC";"Rare"
"Mind Rake";"0.24";"MH1";"Common"
"Mind Rot";"0.20";"M19";"Common"
"Mind Sculpt";"0.32";"M13";"Common"
"Mind Shatter";"0.44";"MM3";"Rare"
"Mind Stone";"1.13";"IMA";"Common"
"Mindclaw Shaman";"0.35";"M13";"Uncommon"
"Mindcrank";"5.70";"IMA";"Uncommon"
"Mindeye Drake";"0.24";"GTC";"Uncommon"
"Mindleech Mass";"12.00";"RAV";"Rare"
